Categ,dbID,siteID,SiteName,SubTitle,Lat,Lon,Desc,Sview,Sviewlat,Sviewlong,Heading,Zoom,Pitch,top,mapzoom,sponsor,ImageN,Image1,Image2,Image3,Image4
1,236,N37,Drape Folds on Manitoulin Island,,46.013815,-81.80182,"Manitoulin means ""Spirit Island"" in Ojibwa. At 2,766 square kilometres it is Canada's - and the world's - largest freshwater island. In geologic terms, it is essentially the northward continuation of the Niagara Escarpment and it's hard backbone of Paleozoic limestone. The island is easily reached from the south by ferry from the tip of the Bruce Peninsula at Tobermory, or from the north by road (Highway 6 from Espanola on Highway 17). The flat, windswept limestone plains of the island contrast with the crystalline rocks of the Canadian Shield exposed just to the north and east.",y,NA,NA,293.18,0,0.08,n,16,,1,sitePictures/N37a.jpg,sitePictures/N37b.jpg,sitePictures/N37c.jpg,sitePictures/N37d.jpg
3,237,N38,Sheguiandah's Ice Age Peoples,,45.89466667,-81.92083333,"Manitoulin Island has recently been the site of controversy regarding the arrival of indigenous peoples in Ontario. The village of Sheguiandah, some 11 kilometres south of Little Current, is the site of a major archeological find. In the 1950s, stone tools were supposedly found under glacial till suggesting that Paleo-Indians had arrived in Ontario before the last Ice age, well before 20,000 years ago. However, recent excavations and age-dating have shed new light on the significance of the site, telling us that the first occupation occurred 9,500 years ago when the last ice sheet was retreating from northern Ontario. Visit the museum in the Sheguiandah, for more on this intriguing site.",n,NA,NA,NA,NA,NA,n,13,,NA,sitePictures/N38a.jpg,sitePictures/N38b.jpg,sitePictures/N38c.jpg,sitePictures/N38d.jpg
4,238,N39,Dreamer's Rock,,46.0105,-81.76888333,Dreamers Rock lies at the southernmost tip of the La Cloche Peninsula. This wonderful site overlooks the small Grassy Bay (now crossed by Highway 6) where Voyageurs portaged from Georgian Bay to get to the North Channel en route to Lake Superior and Hudson Bay (See Site N20). It is a 100-metre-high knob of radiantly white 2.4 billion-year-old Huronian Lorrain Quartzite that commands a magnificent view. Permission is required from the local band council in Birch Island. This is a sacred site.,n,NA,NA,NA,NA,NA,y,16,,1,sitePictures/N39a.jpg,sitePictures/N39b.jpg,sitePictures/N39c.jpg,sitePictures/N39d.jpg
1,203,N4,Lake Timiskaming,,47.505475,-79.667319,"Lake Timiskaming is a large deep lake that is located along the Timiskaming Rift,which is part of an active fault system that stretches 500 kilometres from Kirkland Lake south to Ottawa. The fault lies along the Ontario-Quebec border and is still active. It is a relic of the crustal stretching that occurred during the breakup of the Supercontinent  Pangea, when Europe separated from North America.",n,NA,NA,NA,NA,NA,n,11,,NA,sitePictures/N4a.jpg,sitePictures/N4b.jpg,sitePictures/N4c.jpg,sitePictures/N4d.jpg
5,239,N40,Whalebacks at Whitefish,,46.11,-81.73,"Given that Ontario lay under an ice sheet just 12,000 years ago,the effects of glacial erosion and deposition are ubiquitous; Ontario is essentially a fossil glacial landscape no different from what you see in Iceland or Alaska today. In numerous places bedrock  has been smoothed into beautifully streamlined shapes by debris-laden ice flowing over rock and slowly grinding it away. The most impressive glacially-abraded rocks are found in and around the small community of Whitefish Falls. Appropriately for the location, the smoothed and sculpted bedrock ridges are called 'whalebacks.'",n,NA,NA,NA,NA,NA,n,15,,1,sitePictures/N40a.jpg,sitePictures/N40b.jpg,sitePictures/N40c.jpg,sitePictures/N40d.jpg
2,240,N41,M'Chigeeng Road Cut,,45.825577,-82.150655,"The roadside outcrop at M'Chigeeng in central Manitoulin Island is of Late Ordovician Georgian Bay Formation dolostones containing thin beds of tube-like stromatoporoids (ancient sponges ranging in size from a ping pong ball to a football) and deposited in the quiet, highly saline waters of the Michigan Basin some 400 million years ago. Paleozoic rocks such as these once covered all of Ontario but have slowly been stripped off by rivers and glaciers exposing the Canadian Shield rocks below. Younger, Silurian-aged Manitoulin Formation dolostones are exposed in the slopes above. Note the smooth, wall-like surface of the road cut which is the result of well developed jointing of the rock. ",y,NA,NA,319.2,0,0.39,n,14,,1,sitePictures/N41a.jpg,sitePictures/N41b.jpg,sitePictures/N41c.jpg,sitePictures/N41d.jpg
1,241,N42,McLean's Mountain View,,45.95566667,-81.948,"This pull off from Highway 540 and McLean's Mountain Road near Little Current on Manitoulin Island provides a beautiful view northwards from the top of the Niagara Escarpment over the Canadian Shield to the north.  In the middle ground are flat-lying 400 million year old limestones of Great La Cloche Island that lies in the North Channel and the appropriately named Bay of Islands.  In the distance, emerging from the cover of limestones are the rounded stumps of the La Cloche Mountains made of white coloured 2.2 billion year quartzite rocks. These were folded and elevated during the Penokean Orogeny some 1.8 billion years ago when a large southern landmass collided with this part of North America. Think of the enormity of time and the many different geologic events represented in this one view. ",n,NA,NA,NA,NA,NA,n,15,,1,sitePictures/N42a.jpg,sitePictures/N42b.jpg,sitePictures/N42c.jpg,sitePictures/N42d.jpg
1,242,N43,Cup and Saucer Trail,Hiking up a Rock Mountain,45.865344,-82.102958,"Without a doubt this is the most spectacular trail anywhere in Ontario; meandering up and onto the top of the glacially-sculpted Niagara Escarpment . The trails climbs up two escarpments; a lower one forming the saucer and another higher one forming the cup; both are made of the outcropping edges of hard dolostones and limestones. The Cup and Saucer is a superb example of a 'rock drumlin ' where glacier ice flowing from the north during the last Ice age about 20,000 years ago carved deep into the face of the escarpment . This created streamlined rock landforms that look like an upturned row boat with 'bullet-shaped' noses that point up-ice to the north.  There are many such examples of rock drumlins  along the length of the Bruce Peninsula from Owen Sound to Manitoulin but none are quite so spectacular as the Cup and Saucer.  Smaller more elongate 'rock flutes' are also numerous. Note the large fallen blocks of rock at the base of the cliffs. Some 10,000 years ago,the cold waters of glacial Lake Algonquin lay at the base of these cliffs.  ",n,NA,NA,NA,NA,NA,y,14,,2,sitePictures/N43a.jpg,sitePictures/N43b.jpg,sitePictures/N43c.jpg,sitePictures/N43d.jpg
1,243,N44,Glacially Sculpted Rock Flutes,Grooves at South Baymouth,45.55766667,-82.01416667,"While waiting for the Tobermory ferry at South Baymouth, take the time to wander the coastline to the west of the harbour down by the marina. You'll see superb examples of glacially-streamlined limestone.  Elongate rock ridges and deeply cut grooves oriented in the direction of ice flow (offshore to the southwest) resemble on satellite images the teeth on a comb; they are excellent examples of bedrock 'megaflutes' and 'megagrooves.' These glacial landforms record intense abrasion of the limestone by the last ice sheet to have covered the area about 20,000 years ago. They are similar in origin to the much larger rock drumlins on Manitoulin Island such as at the Cup and Saucer (site N43).  Megaflutes have blunt up-ice noses and narrow in the down ice direction like the backs of whales .The glacially abraded landforms of the Manitoulin and Bruce Peninsula provide geologists with a glimpse of conditions below fast flowing 'ice streams' within the last ice sheet. These corridors of fast flowing ice several tens of kilometres wide occur in modern Ice sheets such as Greenland and Antarctica. In Ontario, they fed the large lobes that moved down the basins now filled with lakes Erie, Huron and Ontario.",n,NA,NA,NA,NA,NA,n,16,,1,sitePictures/N44a.jpg,sitePictures/N44b.jpg,sitePictures/N44c.jpg,sitePictures/N44d.jpg
5,244,N45,Elliot Lake,Boom and Bust,46.384208,-82.643688,Elliot Lake achieved international fame in 1953 with the discovery of uranium in coarse conglomerates exposed around the margins of the Quirke Lake Syncline  that forms a part of the Penokean Fold Belt (Site N33). A mining museum in Elliot Lake tells the story of the boom and inevitable bust (1991) of uranium mining in the area.,y,NA,NA,60.33,0,0.08,n,16,,NA,sitePictures/N45a.jpg,sitePictures/N45b.jpg,sitePictures/N45c.jpg,sitePictures/N45d.jpg
5,245,N46,Bruce Mines,Canada's First Copper Mine,46.301147,-83.788269,"Bruce Mines was Canada's first copper mine opening in 1843. The presence of copper at Bruce Mines spurred much geological work in the area by nineteenth-century Geological Survey of Canada geologists such as Alexander Murray and William Logan. Also look out for the Jasper conglomerate, or ""puddingstone"", located by the plaque at the entrance which contains small chips of bright red jasper.",y,46.300769,-83.787988,168.7,0,-4.48,n,16,,NA,sitePictures/N46a.jpg,sitePictures/N46b.jpg,sitePictures/N46c.jpg,sitePictures/N46d.jpg
1,246,N47,Desbarats Ripples,A 2.4 Billion Year Old Seafloor,46.337417,-83.953936,"Immediately west of the small community of Desbarats, some 12 kilometres west of Bruce Mines (Site N38) on the north side of Highway 17, is a wonderful roadside exposure of exquisitely rippled shallow marine sandstone. This belongs to the Cobalt Group of the Huronian Supergroup and was deposited about 2.4 billion years ago.",y,NA,NA,13.43,0,-1.49,n,16,,3,sitePictures/N47a.jpg,sitePictures/N47b.jpg,sitePictures/N47c.jpg,sitePictures/N47d.jpg
5,247,N48,Copper Mine Point,,47.00333333,-84.78533333,"One billion years ago, much of what is now northern Ontario almost got torn in two along the Mid-continent Rift. Enormous volumes of lava flows accumulated in the widening and subsiding rift. The Keweenawan Sequence is the catch-all term used for the varied igneous and sedimentary rocks associated with the rift. These include intrusive dikes and the extrusive Lavas that flowed over the surface. One of Canada's first copper mines exploited copper from the Keweenawan lava flows.",y,NA,NA,311.05,0,-2.44,n,14,,1,sitePictures/N48a.jpg,sitePictures/N48b.jpg,sitePictures/N48c.jpg,sitePictures/N48d.jpg
3,248,N49,Agawa Rock,Pictographs and Paintings,47.3705,-84.69983333,"The Agawa Rock Native paintings (pictographs) in Lake Superior Provincial Park are located in one of the most striking settings found anywhere in Ontario. The pictographs alone are well worth the short trip along the access road off Highway 17, 4.3 kilometres north of the Agawa River. Their existence had been known since at least the 1850s, but the exact location was only discovered in 1958. The paintings may be 300 years old and some depict horses, which only appeared in the 1600s following contact with Europeans.",n,NA,NA,NA,NA,NA,n,14,,NA,sitePictures/N49a.jpg,sitePictures/N49b.jpg,sitePictures/N49c.jpg,sitePictures/N49d.jpg
5,204,N5,Devil's Rock,,47.40352,-79.600767,"The enormous cliff on the western side of Lake Timiskaming is the result of a major episode of slip along the fault when the area to the west moved away from the Quebec side of the rift. It is easily accessible from Highway 101. The cliff is made of diabase ,a medium-grained intrusive igneous rock  that is part of a regionally extensive system of sills that are about 2.2 billion years old (The Nipissing Sill,see site N3).",n,NA,NA,NA,NA,NA,n,14,,NA,sitePictures/N5a.jpg,sitePictures/N5b.jpg,sitePictures/N5c.jpg,sitePictures/N5d.jpg
4,249,N50,Agawa Canyon,Ontario's Grand Canyon,47.4555,-84.4895,"The remarkable chasm called Agawa Canyon is 150 metres deep and 1.6 kilometres wide. It is the largest in Ontario, but it's not accessible by road. You can only get there on the 183-kilometre-long Algoma Central Railway line, built in 1911 to connect Sault Ste. Marie and Hearst. Easy trails in the canyon will lead you to four waterfalls and another trail will give you a scenic lookout over Ontario's Grand Canyon.",n,NA,NA,NA,NA,NA,y,13,,NA,sitePictures/N50a.jpg,sitePictures/N50b.jpg,sitePictures/N50c.jpg,sitePictures/N50d.jpg
